"user_id","song_id","previous_song","skipped"
2129,2923,1941,0
2129,649,2923,0
2129,1062,649,0
2129,2641,1062,0
2129,3647,2641,0
2129,2325,3647,0
2129,4247,2325,0
2129,2325,4247,4
2129,3647,2325,4
2129,2641,3647,4
2129,1062,2641,4
2129,649,1062,4
2129,2923,649,4
2129,1941,2923,4
2129,2844,1941,2
2129,2708,2844,0
2129,3786,2708,0
2129,1843,3786,4
2129,1083,1843,4
2130,3817,-1,4
2130,1062,3817,4
2130,3647,1062,4
2130,4384,3647,4
2130,757,4384,4
2130,4041,757,4
2130,3347,4041,4
2130,5505,3347,4
2130,4289,5505,4
2130,907,4289,2
2130,3230,907,0
2130,1083,3230,0
2130,5773,1083,4
2130,5466,5773,4
2130,5704,5466,4
2130,4247,5704,4
2130,5106,4247,4
2130,3642,5106,4
2130,3786,3642,4
2130,2729,3786,4
2131,2108,-1,4
2131,4003,2108,4
2131,4315,4003,2
2131,652,4315,0
2131,2882,652,0
2131,1458,2882,4
2131,757,1458,2
2131,1192,757,0
2131,1340,1192,0
2131,2240,1340,4
2131,5704,2240,4
2131,2383,5704,4
2131,3627,2383,2
2131,2766,3627,4
2131,4336,2766,4
2131,3485,4336,4
2131,1097,3485,4
2131,5444,1097,4
2131,2125,5444,4
2131,4123,2125,4
2132,5477,-1,2
2132,2240,5477,4
2132,4068,2240,1
2132,608,4068,0
2132,1307,608,0
2132,863,1307,0
2132,3292,863,0
2132,2508,3292,0
2132,3292,2508,4
2132,2508,3292,4
2132,4173,2508,4
2132,3627,4173,4
2132,1152,3627,0
2132,2383,1152,4
2132,4370,2383,4
2132,5704,4370,4
2133,1980,-1,0
2133,5617,1980,0
2133,3909,5617,0
2133,5275,3909,0
2133,2172,5275,0
2133,5275,2172,0
2133,3909,5275,4
2133,5275,3909,4
2133,2172,5275,0
2133,3862,2172,0
2133,337,3862,0
2133,5124,337,0
2133,337,5124,0
2133,3862,337,0
2133,2172,3862,0
2133,3862,2172,0
2133,337,3862,0
2133,5124,337,0
2133,1768,5124,0
2133,156,1768,0
2134,1114,-1,4
2134,4247,1114,2
2134,1941,4247,2
2134,3898,1941,0
2134,2426,3898,2
2134,708,2426,0
2134,2426,708,0
2134,3898,2426,0
2134,1941,3898,0
2134,4247,1941,0
2134,1114,4247,0
2134,3218,1114,0
2134,5252,3218,0
2134,3218,5252,0
2134,5252,3218,0
2134,4349,5252,0
2134,3485,4349,0
2134,2439,3485,2
2134,5285,2439,0
2134,903,5285,0
2135,7,-1,0
2135,457,7,0
2135,2544,457,0
2135,5103,2544,0
2135,2660,5103,0
2135,2252,2660,0
2135,2660,2252,4
2135,2252,2660,4
2135,440,2252,4
2135,4533,440,4
2135,5058,4533,4
2135,3143,5058,4
2135,4371,3143,4
2135,5759,4371,4
2135,2363,5759,4
2135,1083,2363,4
2135,1543,1083,4
2135,4491,1543,4
2135,4624,4491,4
2135,5213,4624,4
2136,1163,-1,0
2136,3909,1163,0
2136,1768,3909,0
2136,3909,1768,0
2136,3909,3909,4
2136,1768,3909,4
2136,4447,1768,4
2136,1163,4447,4
2136,3275,1163,4
2136,5644,3275,4
2136,5616,5644,4
2136,3248,5616,0
2136,5275,3248,4
2136,5124,5275,4
2136,5519,5124,3
2136,4659,5519,1
2137,1768,-1,3
2137,5275,1768,0
2137,5644,5275,4
2137,5124,5644,4
2137,4659,5124,1
2137,1000,4659,1
2137,1401,1000,1
2137,4189,1401,4
2137,1768,4189,4
2137,3407,1768,4
2137,5124,3407,4
2137,4031,5124,4
2137,3862,4031,1
2137,2012,3862,0
2137,5644,2012,0
2137,637,5644,0
2138,1595,-1,1
2138,5402,1595,0
2138,4385,5402,0
2138,2426,4385,0
2138,3218,2426,0
2138,1464,3218,0
2138,3446,1464,0
2138,691,3446,0
2138,3898,691,0
2138,1114,3898,0
2138,5272,1114,0
2138,4679,5272,0
2138,1352,4679,0
2138,4134,1352,0
2138,2439,4134,0
2138,5690,2439,0
2138,1029,5690,0
2138,4349,1029,4
2138,4095,4349,1
2138,3143,4095,0
2139,5543,-1,2
2139,2363,5543,1
2139,5759,2363,0
2139,5495,5759,0
2139,5543,5495,0
2139,1177,5543,0
2139,4104,1177,0
2139,321,4104,0
2139,3883,321,0
2139,340,3883,0
2139,3883,340,1
2139,340,3883,0
2139,2283,340,0
2139,2712,2283,0
2139,2283,2712,1
2139,2712,2283,0
2139,645,2712,0
2139,4371,645,0
2139,7,4371,4
2139,2252,7,0
2140,2913,-1,1
2140,4247,2913,4
2140,2325,4247,4
2140,3647,2325,2
2140,2641,3647,0
2140,1062,2641,4
2140,649,1062,4
2140,2923,649,4
2140,1941,2923,4
2140,2844,1941,4
2140,2708,2844,4
2140,3786,2708,4
2140,1843,3786,2
2140,4371,1843,1
2140,1083,4371,4
2140,2363,1083,4
2140,5759,2363,4
2140,5495,5759,4
2140,5543,5495,4
2140,1177,5543,4
2141,4247,-1,0
2141,3452,4247,3
2141,4686,3452,4
2141,3275,4686,4
2141,3143,3275,4
2141,4104,3143,4
2141,2179,4104,4
2141,4092,2179,4
2141,4371,4092,4
2141,2363,4371,4
2141,1177,2363,4
2141,2708,1177,4
2141,2283,2708,4
2141,3214,2283,4
2141,3909,3214,4
2141,3786,3909,4
2141,1029,3786,4
2141,1505,1029,4
2141,5543,1505,4
2141,4908,5543,4
2142,2325,-1,3
2142,2923,2325,4
2142,3647,2923,4
2142,1941,3647,0
2142,2844,1941,0
2142,1062,2844,0
2142,2708,1062,0
2142,3786,2708,0
2142,649,3786,0
2142,2641,649,4
2142,4247,2641,1
2142,1843,4247,0
2142,1083,1843,0
2142,2729,1083,0
2142,1083,2729,0
2142,1843,1083,0
2142,4247,1843,0
2142,2641,4247,0
2142,649,2641,0
2142,2641,649,4
2143,4371,-1,4
2143,7,4371,4
2143,2252,7,1
2143,3485,2252,0
2143,457,3485,0
2143,1543,457,4
2143,2660,1543,4
2143,4136,2660,4
2143,36,4136,1
2143,5213,36,0
2143,4491,5213,4
2143,399,4491,1
2143,3484,399,0
2143,4196,3484,4
2143,5786,4196,3
2143,4047,5786,4
2144,2160,-1,0
2144,1267,2160,1
2144,3214,1267,2
2144,4047,3214,1
2144,3163,4047,0
2144,2333,3163,2
2144,541,2333,1
2144,457,541,1
2144,4047,457,1
2144,2333,4047,0
2144,4047,2333,4
2144,2845,4047,2
2144,4624,2845,2
2144,2660,4624,4
2144,1979,2660,3
2144,46,1979,4
2144,4359,46,1
2144,321,4359,1
2144,5213,321,4
2144,4136,5213,4
2145,1652,-1,4
2145,1215,1652,1
2145,2419,1215,4
2145,4692,2419,2
2145,4265,4692,0
2145,1413,4265,1
2145,3446,1413,2
2145,3143,3446,4
2145,5529,3143,1
2145,5675,5529,1
2145,5529,5675,0
2145,5675,5529,4
2145,337,5675,4
2145,1029,337,0
2145,5030,1029,0
2145,321,5030,0
2145,5308,321,0
2145,1464,5308,0
2145,5272,1464,0
2145,1464,5272,1
2146,2786,-1,4
2146,2631,2786,4
2146,3214,2631,4
2146,2295,3214,4
2146,5778,2295,4
2146,4136,5778,4
2146,4696,4136,4
2146,959,4696,1
2146,1963,959,0
2146,2746,1963,0
2146,2466,2746,0
2146,5396,2466,0
2146,2572,5396,4
2146,4352,2572,4
2146,2326,4352,4
2146,5655,2326,4
2146,3616,5655,4
2146,1859,3616,4
2146,4378,1859,4
2146,1902,4378,4
2147,1744,-1,3
2147,590,1744,2
2147,4247,590,0
2147,2325,4247,0
2147,2729,2325,0
2147,2325,2729,2
2147,2729,2325,1
2147,2641,2729,0
2147,5583,2641,0
2147,649,5583,0
2147,5106,649,2
2147,4443,5106,0
2147,4726,4443,1
2147,1062,4726,1
2147,3230,1062,0
2147,2892,3230,0
2147,2923,2892,0
2147,5720,2923,4
2147,2015,5720,0
2147,5704,2015,4
2148,1606,-1,2
2148,5573,1606,4
2148,1606,5573,4
2148,4596,1606,2
2148,1991,4596,4
2148,2378,1991,4
2148,4456,2378,4
2148,2712,4456,4
2148,7,2712,4
2148,3393,7,4
2148,5233,3393,2
2148,3140,5233,4
2148,926,3140,4
2148,4507,926,4
2148,4661,4507,2
2148,4199,4661,0
2148,4661,4199,0
2148,4507,4661,4
2148,4661,4507,2
2149,2283,-1,0
2149,340,2283,0
2149,3883,340,0
2149,321,3883,0
2149,4104,321,0
2149,1177,4104,0
2149,5543,1177,0
2149,5495,5543,0
2149,5759,5495,0
2149,2363,5759,0
2149,1083,2363,0
2149,3214,1083,0
2149,1979,3214,1
2149,4013,1979,0
2149,4247,4013,0
2149,2813,4247,0
2149,2708,2813,4
2149,2813,2708,4
2149,4247,2813,4
2149,4013,4247,2
2150,3163,-1,0
2150,4880,3163,0
2150,2247,4880,1
2150,3591,2247,0
2150,5644,3591,0
2150,4895,5644,1
2150,2295,4895,0
2150,5528,2295,0
2150,4447,5528,0
2150,3275,4447,1
2150,2377,3275,4
2150,3729,2377,2
2150,4139,3729,4
2150,372,4139,2
2150,2177,372,0
2150,2835,2177,0
2150,3147,2835,0
2150,4683,3147,0
2150,1212,4683,2
2150,2295,1212,0
2151,4247,-1,4
2151,2325,4247,4
2151,3647,2325,4
2151,2641,3647,4
2151,1062,2641,4
2151,649,1062,1
2151,2923,649,1
2151,1941,2923,2
2151,2844,1941,4
2151,2708,2844,4
2151,3786,2708,2
2151,1843,3786,4
2151,1083,1843,4
2151,2729,1083,4
2151,907,2729,4
2151,4384,907,4
2151,3817,4384,2
2151,4726,3817,4
2151,5505,4726,1
2151,3423,5505,0
2152,1029,-1,2
2152,5704,1029,4
2152,3214,5704,4
2152,337,3214,4
2152,321,337,1
2152,2844,321,4
2152,2923,2844,2
2152,4370,2923,0
2152,1083,4370,4
2152,4136,1083,4
2152,1768,4136,1
2152,3817,1768,2
2152,926,3817,1
2152,649,926,0
2152,5275,649,0
2152,5675,5275,0
2152,3452,5675,0
2152,5675,3452,2
2153,4104,-1,0
2153,4247,4104,0
2153,2813,4247,0
2153,5786,2813,1
2153,3143,5786,0
2153,3275,3143,4
2153,3143,3275,2
2153,3143,3143,0
2153,4104,3143,0
2153,2179,4104,0
2153,4092,2179,4
2153,4371,4092,2
2153,2363,4371,0
2153,1177,2363,2
2153,2708,1177,0
2153,2283,2708,0
2153,3214,2283,0
2153,3909,3214,4
2153,3786,3909,4
2153,1029,3786,2
2154,2363,-1,2
2154,2363,2363,4
2154,2817,2363,4
2154,1147,2817,4
2154,645,1147,1
2154,2286,645,0
2154,5624,2286,0
2154,5295,5624,4
2154,3787,5295,4
2154,2756,3787,4
2154,5381,2756,2
2154,5213,5381,0
2154,1177,5213,4
2154,3118,1177,2
2154,1177,3118,2
2154,3118,1177,0
2154,2317,3118,4
2154,2593,2317,4
2154,5058,2593,4
2154,1164,5058,4
2155,1019,-1,2
2155,3786,1019,0
2155,3619,3786,4
2155,2123,3619,3
2155,2572,2123,0
2155,2717,2572,0
2155,5704,2717,0
2155,757,5704,0
2155,3982,757,0
2155,2306,3982,0
2155,3678,2306,1
2155,4418,3678,0
2155,5501,4418,4
2155,4136,5501,2
2155,3909,4136,0
2155,2360,3909,0
2155,697,2360,4
2155,4859,697,1
2155,5778,4859,0
2155,2882,5778,2
2156,4385,-1,4
2156,2138,4385,1
2156,1177,2138,0
2156,5510,1177,0
2156,3021,5510,0
2156,2708,3021,0
2156,3803,2708,4
2156,3898,3803,2
2156,5777,3898,0
2156,4535,5777,0
2156,2839,4535,0
2156,1134,2839,4
2156,785,1134,1
2156,3118,785,0
2156,2969,3118,0
2156,1941,2969,2
2156,2708,1941,0
2156,5213,2708,0
2156,2333,5213,0
2156,2407,2333,0
2157,4370,-1,4
2157,3627,4370,2
2157,2383,3627,0
2157,2508,2383,0
2157,863,2508,0
2157,3292,863,0
2157,863,3292,0
2157,2508,863,2
2157,863,2508,1
2157,3292,863,2
2157,93,3292,0
2157,4068,93,0
2157,608,4068,0
2157,5704,608,0
2157,4173,5704,0
2157,3039,4173,0
2157,4418,3039,2
2157,1458,4418,4
2157,2240,1458,4
2157,5477,2240,0
2158,2963,-1,4
2158,4281,2963,4
2158,4707,4281,1
2158,4281,4707,0
2158,2963,4281,0
2158,258,2963,0
2158,5672,258,0
2158,2685,5672,0
2158,3848,2685,0
2158,2434,3848,0
2158,3886,2434,0
2158,2434,3886,0
2158,3848,2434,0
2158,2685,3848,0
2158,5672,2685,0
2158,258,5672,0
2158,2963,258,0
2158,4281,2963,0
2158,2963,4281,4
2158,4281,2963,2
2159,1621,-1,0
2159,2877,1621,0
2159,2277,2877,1
2159,3028,2277,0
2159,1455,3028,2
2159,5529,1455,2
2159,5308,5529,2
2159,3446,5308,4
2159,3143,3446,4
2159,5529,3143,1
2159,5675,5529,0
2159,337,5675,0
2159,1029,337,1
2159,337,1029,0
2159,5675,337,0
2159,5529,5675,1
2159,5675,5529,0
2159,337,5675,0
2159,1029,337,4
2159,5030,1029,4
2160,3647,-1,4
2160,3275,3647,4
2160,4092,3275,4
2160,3786,4092,4
2160,4104,3786,2
2160,649,4104,0
2160,5505,649,4
2160,1458,5505,4
2160,3214,1458,2
2160,1921,3214,1
2160,2908,1921,0
2160,3817,2908,0
2160,3595,3817,4
2160,4047,3595,4
2160,5704,4047,4
2160,2708,5704,4
2161,1062,-1,0
2161,649,1062,0
2161,2923,649,0
2161,1941,2923,0
2161,2844,1941,0
2161,2708,2844,0
2161,3786,2708,0
2161,1843,3786,0
2161,1083,1843,0
2161,2729,1083,0
2161,907,2729,2
2161,4384,907,0
2161,3817,4384,0
2161,4726,3817,2
2161,5505,4726,2
2162,907,-1,4
2162,4647,907,1
2162,3143,4647,2
2162,5529,3143,0
2162,5675,5529,4
2162,337,5675,4
2162,1029,337,2
2162,5030,1029,4
2162,321,5030,4
2162,5308,321,1
2162,1464,5308,0
2162,5272,1464,0
2162,3480,5272,0
2162,903,3480,0
2162,5285,903,0
2162,2439,5285,0
2162,3485,2439,0
2162,4349,3485,0
2162,5252,4349,2
2162,1254,5252,2
2163,2439,-1,1
2163,3485,2439,3
2163,2439,3485,4
2163,3485,2439,2
2163,4349,3485,4
2163,5252,4349,0
2163,3218,5252,0
2163,1114,3218,0
2163,4247,1114,4
2163,1941,4247,4
2163,3898,1941,2
2163,1941,3898,0
2163,4247,1941,4
2163,1941,4247,0
2163,4247,1941,0
2163,1114,4247,0
2163,3218,1114,0
2163,5252,3218,0
2163,4349,5252,0
2163,3485,4349,0
2164,4908,-1,0
2164,2584,4908,0
2164,3021,2584,1
2164,2325,3021,4
2164,1926,2325,0
2164,518,1926,0
2164,1444,518,0
2164,1239,1444,0
2164,4273,1239,0
2164,195,4273,0
2164,4314,195,0
2164,2936,4314,0
2164,3647,2936,0
2164,1538,3647,0
2164,3647,1538,4
2164,1538,3647,4
2164,163,1538,1
2164,2325,163,4
2164,1926,2325,2
2164,3647,1926,4
2165,4247,-1,4
2165,2325,4247,4
2165,3647,2325,4
2165,2641,3647,4
2165,1062,2641,4
2165,649,1062,4
2165,2923,649,4
2165,1941,2923,4
2165,2844,1941,4
2165,2708,2844,0
2165,3786,2708,4
2165,1843,3786,2
2165,1083,1843,4
2165,2729,1083,4
2165,907,2729,2
2166,903,-1,0
2166,321,903,4
2166,903,321,4
2166,5030,903,2
2166,903,5030,0
2166,321,903,4
2166,903,321,1
2166,321,903,4
2166,903,321,4
2166,5030,903,2
2166,903,5030,0
2166,321,903,4
2166,903,321,4
2166,5030,903,4
2166,5529,5030,2
2166,1029,5529,0
2166,2426,1029,0
2166,3218,2426,0
2166,708,3218,0
2166,5285,708,0
2167,3484,-1,0
2167,4352,3484,0
2167,2195,4352,2
2167,5786,2195,0
2167,2283,5786,1
2167,4491,2283,0
2167,2813,4491,1
2167,2712,2813,0
2167,2049,2712,0
2167,4533,2049,0
2167,4136,4533,2
2167,5518,4136,0
2167,1949,5518,0
2167,440,1949,0
2167,3314,440,0
2167,785,3314,0
2167,5543,785,0
2167,3485,5543,4
2167,2151,3485,1
2167,2199,2151,0
2168,4908,-1,4
2168,3452,4908,2
2168,5183,3452,2
2168,3452,5183,3
2168,5183,3452,4
2168,4895,5183,4
2168,321,4895,4
2168,2126,321,4
2168,291,2126,4
2168,926,291,4
2168,3786,926,4
2168,3478,3786,4
2168,4436,3478,4
2168,2450,4436,4
2168,2969,2450,4
2168,5444,2969,4
2168,4696,5444,2
2168,4479,4696,0
2168,4661,4479,4
2168,1543,4661,4
2169,2325,-1,4
2169,3647,2325,4
2169,2641,3647,2
2169,1062,2641,0
2169,649,1062,0
2169,2923,649,2
2169,1941,2923,0
2169,2844,1941,4
2169,2708,2844,4
2169,3786,2708,1
2169,1843,3786,0
2169,1083,1843,0
2169,2729,1083,1
2169,907,2729,0
2169,2729,907,4
2169,907,2729,1
2170,1809,-1,0
2170,4247,1809,4
2170,3452,4247,3
2170,4686,3452,4
2170,3275,4686,4
2170,3143,3275,4
2170,4104,3143,2
2170,2179,4104,0
2170,4092,2179,0
2170,4371,4092,0
2170,2363,4371,0
2170,1177,2363,1
2170,2708,1177,0
2170,3214,2708,0
2170,3909,3214,0
2170,3786,3909,3
2170,1029,3786,0
2170,1505,1029,0
2170,5543,1505,0
2170,4908,5543,0
2171,5704,-1,2
2171,1000,5704,4
2171,5704,1000,0
2171,3143,5704,2
2171,1000,3143,0
2171,5704,1000,2
2171,3143,5704,2
2171,4247,3143,2
2171,1000,4247,4
2171,5704,1000,2
2171,4247,5704,0
2171,3275,4247,0
2171,3334,3275,0
2171,3485,3334,0
2171,196,3485,2
2171,4033,196,4
2171,104,4033,0
2171,3706,104,0
2171,3474,3706,3
2171,683,3474,2
2172,3057,-1,4
2172,4661,3057,4
2172,3378,4661,1
2172,2921,3378,0
2172,2278,2921,0
2172,2921,2278,4
2172,2278,2921,4
2172,3491,2278,4
2172,3570,3491,4
2172,5275,3570,4
2172,1000,5275,2
2172,5275,1000,0
2172,3570,5275,0
2172,3491,3570,0
2172,2278,3491,0
2172,2921,2278,0
2172,3378,2921,0
2172,4661,3378,0
2172,3057,4661,4
2172,4661,3057,1
2173,321,-1,4
2173,4134,321,2
2173,321,4134,4
2173,4134,321,4
2173,3267,4134,4
2173,2145,3267,2
2173,691,2145,0
2173,3086,691,0
2173,3146,3086,0
2173,4136,3146,0
2173,5304,4136,0
2173,4095,5304,0
2173,4135,4095,0
2173,5690,4135,0
2173,1134,5690,0
2173,4385,1134,0
2173,4747,4385,0
2173,4385,4747,4
2173,4747,4385,4
2173,1543,4747,4
2174,2143,-1,4
2174,5505,2143,4
2174,4247,5505,4
2174,5168,4247,4
2174,5040,5168,4
2174,5411,5040,4
2174,4535,5411,2
2174,4944,4535,0
2174,5466,4944,0
2174,635,5466,0
2174,2685,635,0
2174,3262,2685,0
2174,3063,3262,0
2174,10,3063,0
2174,3647,10,0
2174,1029,3647,0
2174,907,1029,0
2174,3786,907,0
2174,1420,3786,0
2174,4674,1420,0
2175,3225,-1,2
2175,337,3225,4
2175,1029,337,0
2175,5030,1029,0
2175,321,5030,0
2175,5308,321,0
2175,1464,5308,0
2175,5272,1464,0
2175,3480,5272,0
2175,903,3480,0
2175,5285,903,0
2175,2439,5285,0
2175,3485,2439,4
2175,4349,3485,1
2175,5252,4349,0
2175,3218,5252,0
2175,1114,3218,1
2175,4247,1114,2
2175,848,4247,4
2175,4946,848,4
2176,4247,-1,4
2176,1941,4247,2
2176,3898,1941,2
2176,2426,3898,2
2176,708,2426,2
2176,3446,708,2
2176,3446,3446,3
2176,3143,3446,4
2176,5529,3143,3
2176,5675,5529,2
2176,337,5675,4
2176,1029,337,1
2176,5030,1029,1
2176,1543,5030,2
2176,1543,1543,1
2176,3163,1543,0
2176,730,3163,1
2176,4136,730,1
2176,4647,4136,0
2176,5597,4647,0
2177,4196,-1,2
2177,5786,4196,0
2177,4047,5786,0
2177,1949,4047,0
2177,4047,1949,0
2177,1949,4047,0
2177,4047,1949,1
2177,1949,4047,0
2177,337,1949,0
2177,4359,337,0
2177,827,4359,0
2177,3163,827,4
2177,4624,3163,4
2177,2333,4624,1
2177,4359,2333,0
2177,2664,4359,4
2177,4923,2664,4
2177,3742,4923,4
2177,210,3742,1
2177,3199,210,4
2178,3647,-1,4
2178,1981,3647,2
2178,3921,1981,0
2178,3461,3921,0
2178,3067,3461,0
2178,2977,3067,1
2178,4247,2977,2
2178,2325,4247,0
2178,3647,2325,4
2178,2641,3647,2
2178,1062,2641,2
2178,649,1062,0
2178,2923,649,0
2178,1941,2923,1
2178,2844,1941,4
2178,2708,2844,2
2178,3786,2708,0
2178,1843,3786,0
2178,1083,1843,0
2178,2729,1083,0
2179,340,-1,2
2179,3898,340,2
2179,321,3898,4
2179,5308,321,4
2179,1464,5308,4
2179,5272,1464,1
2179,5529,5272,4
2179,5675,5529,4
2179,337,5675,4
2179,1029,337,3
2179,1029,1029,0
2179,5030,1029,2
2179,321,5030,4
2179,5308,321,4
2179,1464,5308,4
2179,5272,1464,2
2179,3480,5272,4
2179,903,3480,4
2179,5285,903,4
2179,2439,5285,4
2180,4447,-1,2
2180,2717,4447,2
2180,3214,2717,0
2180,3905,3214,0
2180,1556,3905,0
2180,5528,1556,4
2180,4533,5528,2
2180,5778,4533,2
2180,5778,5778,2
2180,3527,5778,2
2180,2280,3527,0
2180,2912,2280,1
2180,5416,2912,0
2180,389,5416,0
2180,4087,389,4
2180,959,4087,0
2180,5237,959,0
2180,3616,5237,0
2180,4859,3616,0
2180,5751,4859,0
2181,2908,-1,4
2181,2360,2908,0
2181,1401,2360,0
2181,3616,1401,0
2181,5383,3616,0
2181,4624,5383,2
2181,1882,4624,0
2181,1000,1882,4
2181,5069,1000,2
2181,1572,5069,0
2181,2280,1572,0
2181,1428,2280,0
2181,4895,1428,0
2181,112,4895,0
2181,1963,112,1
2181,70,1963,4
2181,3786,70,3
2181,1963,3786,0
2181,112,1963,0
2181,4895,112,0
2182,3530,-1,2
2182,1297,3530,4
2182,5206,1297,2
2182,3786,5206,0
2182,5301,3786,0
2182,926,5301,0
2182,3786,926,0
2182,3591,3786,0
2182,3786,3591,0
2182,5219,3786,0
2182,1160,5219,0
2182,3630,1160,0
2182,4611,3630,0
2182,1753,4611,0
2182,3036,1753,0
2182,4456,3036,0
2182,2182,4456,0
2182,560,2182,0
2182,830,560,0
2182,3365,830,0
2183,1177,-1,2
2183,2708,1177,0
2183,2283,2708,0
2183,3214,2283,0
2183,3909,3214,3
2183,3786,3909,0
2183,1029,3786,4
2183,1505,1029,4
2183,5543,1505,4
2183,4908,5543,4
2183,5759,4908,2
2183,321,5759,0
2183,4624,321,0
2183,2247,4624,4
2183,3478,2247,2
2183,926,3478,0
2183,4047,926,0
2183,1458,4047,0
2183,1083,1458,0
2183,1543,1083,4
2184,414,-1,4
2184,5778,414,2
2184,414,5778,4
2184,5778,414,4
2184,3909,5778,4
2184,2551,3909,2
2184,3909,2551,0
2184,5778,3909,0
2184,414,5778,4
2184,5778,414,2
2184,414,5778,4
2184,5778,414,4
2184,3909,5778,4
2184,2551,3909,0
2184,3909,2551,0
2184,5778,3909,0
2184,414,5778,4
2184,5778,414,4
2184,3909,5778,4
2184,2551,3909,4
2185,2283,-1,2
2185,2912,2283,2
2185,2049,2912,0
2185,2813,2049,0
2185,4792,2813,0
2185,4647,4792,2
2185,4923,4647,0
2185,4352,4923,0
2185,36,4352,0
2185,5528,36,0
2185,3918,5528,0
2185,2199,3918,0
2185,2151,2199,0
2185,1277,2151,0
2185,4013,1277,2
2185,2660,4013,0
2185,337,2660,0
2185,5381,337,3
2185,2712,5381,1
2185,3505,2712,2
2186,1010,-1,2
2186,321,1010,0
2186,5529,321,0
2186,3898,5529,0
2186,708,3898,0
2186,337,708,0
2186,2426,337,0
2186,5030,2426,0
2186,2426,5030,2
2186,5030,2426,0
2186,5675,5030,0
2186,1464,5675,0
2186,5675,1464,1
2186,1464,5675,0
2186,5272,1464,0
2186,3218,5272,0
2186,5252,3218,0
2186,3218,5252,2
2186,5252,3218,0
2186,1941,5252,4
2187,4247,-1,0
2187,2325,4247,4
2187,3647,2325,4
2187,2641,3647,4
2187,1062,2641,4
2187,649,1062,4
2187,2923,649,2
2187,1941,2923,4
2187,2844,1941,4
2187,2708,2844,4
2187,3786,2708,2
2187,1843,3786,4
2187,1083,1843,4
2187,2729,1083,4
2187,907,2729,4
2187,4384,907,4
2187,3817,4384,1
2187,4726,3817,4
2187,5505,4726,1
2187,3423,5505,0
2188,144,-1,4
2188,144,144,4
2188,144,144,4
2188,144,144,4
2188,144,144,4
2188,144,144,4
2188,144,144,4
2188,144,144,2
2188,144,144,1
2188,144,144,2
2188,750,144,0
2188,144,750,4
2188,144,144,4
2188,144,144,4
2188,144,144,4
2188,144,144,4
2188,144,144,4
2188,144,144,4
2188,144,144,4
2188,144,144,4
2189,4659,-1,0
2189,5374,4659,0
2189,1401,5374,0
2189,3057,1401,0
2189,4661,3057,0
2189,3378,4661,0
2189,2921,3378,0
2189,2278,2921,0
2189,3491,2278,0
2189,3570,3491,0
2189,5275,3570,0
2189,3570,5275,4
2189,5275,3570,4
2189,1000,5275,4
2189,5676,1000,1
2189,70,5676,0
2189,5676,70,1
2189,3275,5676,4
2189,3909,3275,4
2189,4659,3909,1
2190,279,-1,2
2190,2162,279,0
2190,2162,2162,1
2190,2162,2162,0
2190,2162,2162,0
2190,2162,2162,0
2190,2162,2162,1
2190,2162,2162,4
2190,3591,2162,4
2190,279,3591,4
2190,3214,279,2
2190,4247,3214,0
2190,2162,4247,4
2190,3591,2162,4
2190,279,3591,1
2190,3591,279,0
2190,2162,3591,4
2190,3591,2162,4
2190,279,3591,1
2190,4382,279,4
2191,1307,-1,2
2191,1152,1307,4
2191,93,1152,2
2191,2508,93,4
2191,2240,2508,3
2191,4370,2240,4
2191,5477,4370,2
2191,4068,5477,0
2191,4173,4068,4
2191,5704,4173,3
2191,3627,5704,4
2191,4745,3627,4
2191,5510,4745,4
2191,4104,5510,2
2191,2847,4104,0
2191,535,2847,4
2191,863,535,1
2191,1991,863,0
2191,4721,1991,0
2192,2387,-1,2
2192,1729,2387,1
2192,4247,1729,1
2192,2708,4247,2
2192,3786,2708,0
2192,3817,3786,0
2192,1083,3817,0
2192,3642,1083,0
2192,2844,3642,1
2192,1458,2844,2
2192,2882,1458,1
2192,4104,2882,0
2192,3214,4104,1
2192,5543,3214,0
2192,4047,5543,0
2192,1970,4047,0
2192,1941,1970,1
2192,1323,1941,0
2192,2399,1323,0
2192,5178,2399,4
2193,3786,-1,3
2193,4370,3786,4
2193,1458,4370,4
2193,3039,1458,2
2193,93,3039,1
2193,5477,93,2
2193,2240,5477,0
2193,4068,2240,0
2193,608,4068,0
2193,1307,608,0
2193,863,1307,0
2193,1307,863,0
2193,608,1307,0
2193,1307,608,4
2193,863,1307,2
2193,620,863,4
2193,5704,620,2
2193,1992,5704,1
2193,3804,1992,2
2193,5092,3804,4
2194,4247,-1,4
2194,1941,4247,4
2194,3898,1941,2
2194,2426,3898,0
2194,708,2426,1
2194,321,708,4
2194,5308,321,4
2194,1464,5308,2
2194,5272,1464,2
2194,3480,5272,2
2194,903,3480,0
2194,5285,903,0
2194,2439,5285,0
2194,3485,2439,4
2194,4349,3485,1
2194,3485,4349,1
2194,2439,3485,4
2194,3485,2439,4
2194,4349,3485,4
2194,5252,4349,4
2195,5444,-1,4
2195,2378,5444,4
2195,777,2378,4
2195,2326,777,4
2195,4136,2326,4
2195,4660,4136,4
2195,340,4660,4
2195,2839,340,4
2195,3178,2839,4
2195,4880,3178,2
2195,2491,4880,0
2195,2648,2491,0
2195,2491,2648,4
2195,2648,2491,2
2195,4104,2648,4
2195,4420,4104,4
2195,3395,4420,4
2196,4702,-1,4
2196,1163,4702,0
2196,5519,1163,4
2196,2564,5519,4
2196,5495,2564,4
